2026-09-14T09:24:43.812382+00:00 run=6f83f57db2 fetched=37 thin=4 already_seen=0 near_dup=0 passed_filter=12 extracted=11 none=4 new_deals=7 merged=0 written=7 updated=0 tokens=50179/3858 errors={}
2026-09-20T16:17:08.072669+00:00 run=47049849c9 fetched=38 thin=25 already_seen=220 near_dup=0 passed_filter=1 extracted=1 failed=0 none=1 new_deals=0 merged=0 written=0 updated=0 tokens=3692/157 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-20T17:14:23.232868+00:00 run=9a611e8261 fetched=30 thin=24 already_seen=228 near_dup=0 passed_filter=1 extracted=1 failed=0 none=0 new_deals=1 merged=0 written=1 updated=0 tokens=3703/228 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-20T18:17:49.682668+00:00 run=b4cc7e2bc5 fetched=31 thin=24 already_seen=227 near_dup=0 passed_filter=2 extracted=2 failed=0 none=2 new_deals=0 merged=0 written=0 updated=0 tokens=9744/452 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-20T19:13:40.236442+00:00 run=b5851ecfbd fetched=33 thin=24 already_seen=224 near_dup=0 passed_filter=0 extracted=0 failed=0 none=0 new_deals=0 merged=0 written=0 updated=0 tokens=0/0 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-20T20:15:26.583342+00:00 run=68d9ca1630 fetched=33 thin=24 already_seen=224 near_dup=0 passed_filter=0 extracted=0 failed=0 none=0 new_deals=0 merged=0 written=0 updated=0 tokens=0/0 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-20T21:15:18.599004+00:00 run=55013d8b28 fetched=37 thin=24 already_seen=220 near_dup=0 passed_filter=1 extracted=1 failed=0 none=1 new_deals=0 merged=0 written=0 updated=0 tokens=4750/258 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-20T22:15:36.313139+00:00 run=c69fc26853 fetched=33 thin=24 already_seen=224 near_dup=3 passed_filter=0 extracted=0 failed=0 none=0 new_deals=0 merged=0 written=0 updated=0 tokens=0/0 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-20T23:15:06.244334+00:00 run=19a6b7bf06 fetched=52 thin=24 already_seen=205 near_dup=4 passed_filter=1 extracted=1 failed=0 none=1 new_deals=0 merged=0 written=0 updated=0 tokens=3710/210 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-21T00:23:41.850340+00:00 run=585f98e26b fetched=41 thin=24 already_seen=216 near_dup=4 passed_filter=0 extracted=0 failed=0 none=0 new_deals=0 merged=0 written=0 updated=0 tokens=0/0 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-21T01:15:53.707646+00:00 run=af8dd278fe fetched=45 thin=24 already_seen=214 near_dup=2 passed_filter=3 extracted=3 failed=0 none=3 new_deals=0 merged=0 written=0 updated=0 tokens=12127/602 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
